monitorID,longitude,latitude,elevation,timezone,countryCode,stateCode,siteName,agencyName,countyName,msaName,monitorType,siteID,instrumentID,aqsID,pwfslID,pwfslDataIngestSource,telemetryAggregator,telemetryUnitID
530330024_01,-122.277192,47.753633,16,America/Los_Angeles,US,WA,Lake Forest Park-Town Center,Washington Department of Ecology,King,"Seattle-Tacoma-Bellevue, WA",NA,530330024,01,530330024,NA,AIRNOW,NA,NA
000105301_01,-123.4917,49.4417,70,America/Vancouver,CA,BC,Langdale Elementary,British Columbia Ministry of Environment,British Columbia,NA,NA,000105301,01,000105301,NA,AIRNOW,NA,NA
000070203_01,-99.9189,49.8422,NA,America/Winnipeg,CA,MB,Brandon,Manitoba Conservation Air Quality Section,Manitoba,NA,NA,000070203,01,000070203,NA,AIRNOW,NA,NA
483390078_01,-95.425,30.3503,43,America/Chicago,US,TX,Conroe Relocated C78,Texas Commission on Environmental Quality,Montgomery,"Houston-Sugar Land-Baytown, TX",NA,483390078,01,483390078,NA,AIRNOW,NA,NA
483031028_01,-101.78698,33.5853,NA,America/Chicago,US,TX,Lubbock 12th Street,Texas Commission on Environmental Quality,Lubbock,"Lubbock, TX",NA,483031028,01,483031028,NA,AIRNOW,NA,NA
TT9209004_01,-94.83889,36.922222,NA,America/Chicago,US,OK,Miami,Quapaw Nation,NA,"Miami, OK",NA,TT9209004,01,TT9209004,NA,AIRNOW,NA,NA
060870007_01,-121.98822,36.98332,NA,America/Los_Angeles,US,CA,Santa Cruz AMS,Monterey Bay Unified APCD,Santa Cruz,"Santa Cruz-Watsonville, CA",NA,060870007,01,060870007,NA,AIRNOW,NA,NA
170310057_01,-87.7239,41.9136,NA,America/Chicago,US,IL,CHI_SP,Illinois EPA,Cook,"Chicago-Naperville-Joliet, IL-IN-WI",NA,170310057,01,170310057,NA,AIRNOW,NA,NA
410310007_01,-121.131599,44.6306,688,America/Los_Angeles,US,OR,Madras - Westside School,Oregon Dept. of Environmental Quality,Jefferson,NA,NA,410310007,01,410310007,NA,AIRNOW,NA,NA
300310017_01,-111.089618,44.657014,NA,America/Denver,US,MT,West Yellowstone Park Ent #2,Montana DEQ,Gallatin,NA,NA,300310017,01,300310017,NA,AIRNOW,NA,NA
120110034_01,-80.257608,26.054047,NA,America/New_York,US,FL,NCORE,Broward County Environmental Engineering and Permitting  Division,Broward,"Miami-Fort Lauderdale-Miami Beach, FL",NA,120110034,01,120110034,NA,AIRNOW,NA,NA
483550032_01,-97.4314,27.8042,6,America/Chicago,US,TX,Corpus Christi Huisache C98,Texas Commission on Environmental Quality,Nueces,"Corpus Christi, TX",NA,483550032,01,483550032,NA,AIRNOW,NA,NA
840410510031_01,-122.4834,45.4962,81,America/Los_Angeles,US,OR,Gresham Centennial HS,Oregon Dept. of Environmental Quality,Multnomah,NA,NA,840410510031,01,840410510031,NA,AIRNOW,NA,NA
000100128_01,-123.10833,49.14139,NA,America/Vancouver,CA,BC,Richmond South,Metro Vancouver,British Columbia,NA,NA,000100128,01,000100128,NA,AIRNOW,NA,NA
000100110_01,-122.9711,49.2794,133,America/Vancouver,CA,BC,Kensington Park,Metro Vancouver,British Columbia,NA,NA,000100110,01,000100110,NA,AIRNOW,NA,NA
121130015_01,-87.0081,30.3942,NA,America/Chicago,US,FL,Woodlawn,Florida Dept. of Environmental Protection,Sarasota,"Pensacola-Ferry Pass-Brent, FL",NA,121130015,01,121130015,NA,AIRNOW,NA,NA
060650010_01,-115.8201,33.7472,NA,America/Los_Angeles,US,CA,Joshua Tree NP - Cottonwood Canyon 2,National Park Service,Riverside,NA,NA,060650010,01,060650010,NA,AIRNOW,NA,NA
371230001_01,-79.836636,35.263165,198,America/New_York,US,NC,Candor FRO,North Carolina DEQ - Division of Air Quality,Montgomery,NA,NA,371230001,01,371230001,NA,AIRNOW,NA,NA
400270049_01,-97.4883,35.32,NA,America/Chicago,US,OK,Moore,Oklahoma Department of Environmental Quality,Cleveland,"Oklahoma City, OK",NA,400270049,01,400270049,NA,AIRNOW,NA,NA
060879993_01,-122.122127,37.125861,148,America/Los_Angeles,US,CA,Boulder Creek,Monterey Bay Unified APCD,Santa Cruz,"Santa Cruz-Watsonville, CA",NA,060879993,01,060879993,NA,AIRNOW,NA,NA
110010041_01,-76.958089,38.895683,NA,America/New_York,US,DC,RIVER_Terrace,District of Columbia - Department of Energy and Environment,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,110010041,01,110010041,NA,AIRNOW,NA,NA
240330030_01,-76.878304,39.055302,53,America/New_York,US,MD,HU-Beltsville,Maryland Department of the Environment,Prince Georges,"Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,240330030,01,240330030,NA,AIRNOW,NA,NA
390610040_01,-84.50404,39.12886,NA,America/New_York,US,OH,Taft,Ohio EPA-DAPC,Hamilton,"Cincinnati-Middletown, OH-KY-IN",NA,390610040,01,390610040,NA,AIRNOW,NA,NA
280330002_01,-89.987778,34.820556,NA,America/Chicago,US,MS,HERNANDO,Mississippi DEQ,De Soto,"Memphis, TN-MS-AR",NA,280330002,01,280330002,NA,AIRNOW,NA,NA
320031501_01,-115.175654,36.139707,NA,America/Los_Angeles,US,NV,RT,Clark County Department of Environment and Sustainability ,Clark,NA,NA,320031501,01,320031501,NA,AIRNOW,NA,NA
320030075_01,-115.238282,36.270592,710,America/Los_Angeles,US,NV,Joe Neal,Clark County Department of Environment and Sustainability ,Clark,"Las Vegas-Paradise, NV",NA,320030075,01,320030075,NA,AIRNOW,NA,NA
060675003_01,-121.211131,38.494475,59,America/Los_Angeles,US,CA,Sloughhouse,Sacramento Metro. AQMD,Sacramento,"Sacramento--Arden-Arcade--Roseville, CA",NA,060675003,01,060675003,NA,AIRNOW,NA,NA
261390005_01,-85.852798,42.894402,390,America/Detroit,US,MI,JENISON,"Michigan Department of Environment, Great Lakes, and Energy",Ottawa,"Holland-Grand Haven, MI",NA,261390005,01,261390005,NA,AIRNOW,NA,NA
330050007_01,-72.272332,42.930521,153,America/New_York,US,NH,Keene,New Hampshire Dept. of Environmental Services,Cheshire,"Keene, NH",NA,330050007,01,330050007,NA,AIRNOW,NA,NA
360291014_01,-78.8993,42.9981,182,America/New_York,US,NY,Tonawanda II,New York Dept. of Environmental Conservation,Erie,NA,NA,360291014,01,360291014,NA,AIRNOW,NA,NA
300810007_01,-114.158889,46.243621,NA,America/Denver,US,MT,Hamilton PS 46,Montana DEQ,Ravalli,NA,NA,300810007,01,300810007,NA,AIRNOW,NA,NA
530770015_01,-120.332603,46.380199,216,America/Los_Angeles,US,WA,Toppenish-Yakama Tribe,Washington Department of Ecology,Yakima,"Yakima, WA",NA,530770015,01,530770015,NA,AIRNOW,NA,NA
840TT1820013_01,-116.8062,46.3972,NA,America/Los_Angeles,US,ID,Lapwai,Nez Perce Tribe,NA,NA,NA,840TT1820013,01,840TT1820013,NA,AIRNOW,NA,NA
000060610_01,-81.003105,46.491941,NA,America/Toronto,CA,ON,Sudbury,Ontario Ministry of the Environment,Ontario,NA,NA,000060610,01,000060610,NA,AIRNOW,NA,NA
550030010_01,-90.6986,46.6144,NA,America/Chicago,US,WI,Bad River Tribal School,Wisconsin Dept. of Natural Resources,Ashland,NA,NA,550030010,01,550030010,NA,AIRNOW,NA,NA
120170006_01,-82.643094,28.958372,NA,America/New_York,US,FL,Crystal River Preserve,Florida Dept. of Environmental Protection,Citrus,"Homosassa Springs, FL",NA,120170006,01,120170006,NA,AIRNOW,NA,NA
350250008_01,-103.1233,32.7267,1111,America/Denver,US,NM,Hobbs Jefferson,New Mexico Air Quality Bureau,Lea,"Hobbs, NM",NA,350250008,01,350250008,NA,AIRNOW,NA,NA
011190003_01,-88.27792,32.36253,NA,America/Chicago,US,AL,Ward,Alabama Department of Environmental Management,Sumter,NA,NA,011190003,01,011190003,NA,AIRNOW,NA,NA
371830021_01,-78.8197,35.8652,97,America/New_York,US,NC,Triple Oak - Near Road,North Carolina DEQ - Division of Air Quality,Wake,"Raleigh-Cary, NC",NA,371830021,01,371830021,NA,AIRNOW,NA,NA
370650099_01,-77.5843,35.988278,18,America/New_York,US,NC,LEGGETT,North Carolina DEQ - Division of Air Quality,Edgecombe,"Rocky Mount, NC",NA,370650099,01,370650099,NA,AIRNOW,NA,NA
391550014_01,-80.80116,41.23172,277,America/New_York,US,OH,Youngstown - Laird Ave.,Ohio EPA-DAPC,Trumbull,"Youngstown-Warren-Boardman, OH-PA",NA,391550014,01,391550014,NA,AIRNOW,NA,NA
551110007_01,-89.6803,43.4356,NA,America/Chicago,US,WI,Devils Lake,Wisconsin Dept. of Natural Resources,Sauk,"Baraboo, WI",NA,551110007,01,551110007,NA,AIRNOW,NA,NA
000061502_01,-80.5044,43.4419,NA,America/Toronto,CA,ON,Kitchener,Ontario Ministry of the Environment,Ontario,NA,NA,000061502,01,000061502,NA,AIRNOW,NA,NA
000090702_01,-111.4761,56.7522,NA,America/Edmonton,CA,AB,Patricia McInnes,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000090702,01,000090702,NA,AIRNOW,NA,NA
80011G003_01,-100.83994,20.537683,482,America/Mexico_City,MX,GJ,Estación San Juanico,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,NA,NA,80011G003,01,80011G003,NA,AIRNOW,NA,NA
010732003_01,-86.9242,33.4997,NA,America/Chicago,US,AL,WYLAM,Jefferson County Department of Health,Jefferson,"Birmingham-Hoover, AL",NA,010732003,01,010732003,NA,AIRNOW,NA,NA
TT0328801_01,-80.874283,34.91263,NA,America/New_York,US,SC,Catawba Indian Nation,Catawba Indian Nation,York,"Charlotte-Gastonia-Concord, NC-SC",NA,TT0328801,01,TT0328801,NA,AIRNOW,NA,NA
390870012_01,-82.659301,38.508114,163,America/New_York,US,OH,Ironton - ODOT,Ohio EPA-DAPC,Lawrence,"Portsmouth, OH",NA,390870012,01,390870012,NA,AIRNOW,NA,NA
420430401_01,-76.846988,40.246992,NA,America/New_York,US,PA,Harrisburg,Pennsylvania Dept. of Environmental Protection,Dauphin,"Harrisburg-Carlisle, PA",NA,420430401,01,420430401,NA,AIRNOW,NA,NA
490353013_01,-112.036305,40.496408,NA,America/Denver,US,UT,Herriman #3,Utah Department of Environmental Quality,Salt Lake,"Salt Lake City, UT",NA,490353013,01,490353013,NA,AIRNOW,NA,NA
270353204_01,-94.1433,46.3944,NA,America/Chicago,US,MN,Brainerd,Minnesota Pollution Control Agency,Crow Wing,"Brainerd, MN",NA,270353204,01,270353204,NA,AIRNOW,NA,NA
000090121_01,-113.3681,53.5472,NA,America/Edmonton,CA,AB,Edmonton East,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000090121,01,000090121,NA,AIRNOW,NA,NA
120830003_01,-82.1008,29.170799,NA,America/New_York,US,FL,YMCA - Marion County,Florida Dept. of Environmental Protection,Marion,"Ocala, FL",NA,120830003,01,120830003,NA,AIRNOW,NA,NA
480290032_01,-98.620003,29.514999,268,America/Chicago,US,TX,San Antonio Northwest C23,Texas Commission on Environmental Quality,Bexar,"San Antonio, TX",NA,480290032,01,480290032,NA,AIRNOW,NA,NA
010731005_01,-87.0036,33.3311,NA,America/Chicago,US,AL,MCADORY,Jefferson County Department of Health,Jefferson,"Birmingham-Hoover, AL",NA,010731005,01,010731005,NA,AIRNOW,NA,NA
471650007_01,-86.6525,36.2975,NA,America/Chicago,US,TN,HVILLE,Tennessee Air Pollution Control Div.,Sumner,"Nashville-Davidson--Murfreesboro, TN",NA,471650007,01,471650007,NA,AIRNOW,NA,NA
060959999_01,-121.70564,38.18839,7,America/Los_Angeles,US,CA,Rio Vista,Yolo-Solano AQMD,Solano,"Vallejo-Fairfield, CA",NA,060959999,01,060959999,NA,AIRNOW,NA,NA
060631007_01,-121.235001,40.301899,NA,America/Los_Angeles,US,CA,Chester BAM,Northern Sierra AQMD,Plumas,NA,NA,060631007,01,060631007,NA,AIRNOW,NA,NA
421290008_01,-79.5061,40.3053,NA,America/New_York,US,PA,Greensburg,Pennsylvania Dept. of Environmental Protection,Westmoreland,"Pittsburgh, PA",NA,421290008,01,421290008,NA,AIRNOW,NA,NA
180670004_01,-86.109718,40.481349,NA,America/Indiana/Indianapolis,US,IN,Kokomo - E. Vaile Ave.,Indiana Dept. of Environmental Management,Howard,"Kokomo, IN",NA,180670004,01,180670004,NA,AIRNOW,NA,NA
000020301_01,-63.9869,46.4783,34,America/Halifax,CA,PE,WELLINGTON,Environment Canada,Prince Edward Island,NA,NA,000020301,01,000020301,NA,AIRNOW,NA,NA
000060709_01,-84.3094,46.5331,NA,America/Toronto,CA,ON,Sault Ste Marie,Ontario Ministry of the Environment,Ontario,NA,NA,000060709,01,000060709,NA,AIRNOW,NA,NA
000070301_01,-101.8753,54.765,NA,America/Winnipeg,CA,MB,Flin Flon,Manitoba Conservation Air Quality Section,Manitoba,NA,NA,000070301,01,000070301,NA,AIRNOW,NA,NA
482030002_01,-94.1681,32.6706,NA,America/Chicago,US,TX,Karnack C85,Texas Commission on Environmental Quality,Harrison,"Marshall, TX",NA,482030002,01,482030002,NA,AIRNOW,NA,NA
840CK2010001_01,-83.310242,35.498711,NA,America/New_York,CA,NA,Eastern Band of Cherokee: Old Cherokee High,Eastern Band of Cherokee Indians,NA,NA,NA,840CK2010001,01,840CK2010001,NA,AIRNOW,NA,NA
510690010_01,-78.081398,39.282799,192,America/New_York,US,VA,BUTLER MANUF. CO NEAR REST,Virginia Dept. of Environmental Quality,Frederick,"Winchester, VA-WV",NA,510690010,01,510690010,NA,AIRNOW,NA,NA
391650007_01,-84.20077,39.42689,299,America/New_York,US,OH,Lebanon,Ohio EPA-DAPC,Warren,"Cincinnati-Middletown, OH-KY-IN",NA,391650007,01,391650007,NA,AIRNOW,NA,NA
340010006_01,-74.448738,39.46487,5,America/New_York,US,NJ,Brigantine,New Jersey Dept. of Environmental Protection,Atlantic,"Atlantic City, NJ",NA,340010006,01,340010006,NA,AIRNOW,NA,NA
310550019_01,-95.9731,41.2474,379,America/Chicago,US,NE,NCORE,Douglas County Health Department (Omaha),Douglas,"Omaha-Council Bluffs, NE-IA",NA,310550019,01,310550019,NA,AIRNOW,NA,NA
840410110003_01,-124.218856,43.362575,6,America/Los_Angeles,US,OR,Coos Bay Marshfield HS,Oregon Dept. of Environmental Quality,Coos,NA,NA,840410110003,01,840410110003,NA,AIRNOW,NA,NA
410111036_01,-124.263885,43.381943,83,America/Los_Angeles,US,OR,CTCLUSI Radar Hill-OR,Quality Review and Exchange System for Tribes (QREST),Coos,NA,NA,410111036,01,410111036,NA,AIRNOW,NA,NA
840410390100_01,-124.109312,43.989643,18,America/Los_Angeles,US,OR,Florence-Department of Forestry,Lane Regional Air Protection Agency,Lane,"Eugene-Springfield, OR",NA,840410390100,01,840410390100,NA,AIRNOW,NA,NA
000061104_01,-78.35,44.3,NA,America/Toronto,CA,ON,Peterborough,Ontario Ministry of the Environment,Ontario,NA,NA,000061104,01,000061104,NA,AIRNOW,NA,NA
230090103_01,-68.260902,44.377048,148,America/New_York,US,ME,Acadia NP - McFarland,Maine Dept. of Environmental Protection,Hancock,NA,NA,230090103,01,230090103,NA,AIRNOW,NA,NA
530070007_01,-120.02306,47.83861,327,America/Los_Angeles,US,WA,Chelan-Woodin Ave,Washington Department of Ecology,Chelan,NA,NA,530070007,01,530070007,NA,AIRNOW,NA,NA
80011G005_01,-101.34915,20.657939,495,America/Mexico_City,MX,GJ,Estación Teódula,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,NA,NA,80011G005,01,80011G005,NA,AIRNOW,NA,NA
150090006_01,-156.4461,20.7808,39,Pacific/Honolulu,US,HI,"Kihei, Maui",Hawaii State Dept. of Health,Maui,"Kahului-Wailuku, HI",NA,150090006,01,150090006,NA,AIRNOW,NA,NA
150032004_01,-157.969131,21.392834,NA,Pacific/Honolulu,US,HI,Pearl City,Hawaii State Dept. of Health,Honolulu,"Honolulu, HI",NA,150032004,01,150032004,NA,AIRNOW,NA,NA
171150013_01,-88.9256,39.8669,NA,America/Chicago,US,IL,DECATUR,Illinois EPA,Macon,"Decatur, IL",NA,171150013,01,171150013,NA,AIRNOW,NA,NA
180950011_01,-85.652222,40.125557,242,America/Indiana/Indianapolis,US,IN,Anderson-Eastside Elem. Sch,Indiana Dept. of Environmental Management,Madison,"Anderson, IN",NA,180950011,01,180950011,NA,AIRNOW,NA,NA
250270023_01,-71.794701,42.263901,NA,America/New_York,US,MA,Worcester,Massachusetts Dept. of Environmental Protection,Worcester,"Worcester, MA",NA,250270023,01,250270023,NA,AIRNOW,NA,NA
261630015_01,-83.1072,42.3042,NA,America/Detroit,US,MI,DETROIT - SW (GHIB),"Michigan Department of Environment, Great Lakes, and Energy",Wayne,"Detroit-Warren-Livonia, MI",NA,261630015,01,261630015,NA,AIRNOW,NA,NA
261630098_01,-83.091943,42.312158,NA,America/Detroit,US,MI,DP4TH PRECINCT (GHIB),"Michigan Department of Environment, Great Lakes, and Energy",Wayne,"Detroit-Warren-Livonia, MI",NA,261630098,01,261630098,NA,AIRNOW,NA,NA
840410670006_01,-123.10554,45.52483,80,America/Los_Angeles,US,OR,Forest Grove Pacific University,Oregon Dept. of Environmental Quality,Washington,NA,NA,840410670006,01,840410670006,NA,AIRNOW,NA,NA
410670004_01,-122.972398,45.528501,63,America/Los_Angeles,US,OR,Hillsboro - Hare Field,Oregon Dept. of Environmental Quality,Washington,"Portland-Vancouver-Beaverton, OR-WA",NA,410670004,01,410670004,NA,AIRNOW,NA,NA
CC0050135_01,-73.637328,45.593325,NA,America/New_York,CA,QC,Caserne 17,Canada-Quebec2,NA,NA,NA,CC0050135,01,CC0050135,NA,AIRNOW,NA,NA
530150015_01,-122.9619,46.1394,13,America/Los_Angeles,US,WA,Longview-30th Ave,Washington Department of Ecology,Cowlitz,"Longview, WA",NA,530150015,01,530150015,NA,AIRNOW,NA,NA
530050002_01,-119.2015,46.2183,162,America/Los_Angeles,US,WA,Kennewick-Metaline,Washington Department of Ecology,Benton,"Kennewick-Richland-Pasco, WA",NA,530050002,01,530050002,NA,AIRNOW,NA,NA
000090302_01,-113.7942,52.2989,NA,America/Edmonton,CA,AB,RED DEER RIVERSIDE DRIVE,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000090302,01,000090302,NA,AIRNOW,NA,NA
370630099_01,-78.8747,35.889402,92,America/New_York,US,NC,Burdens Creek,EPA Office of Air Quality Planning and Standards,Durham,"Durham, NC",NA,370630099,01,370630099,NA,AIRNOW,NA,NA
060639901_01,-120.9478,39.9369,NA,America/Los_Angeles,US,CA,Quincy BAM,Northern Sierra AQMD,Plumas,NA,NA,060639901,01,060639901,NA,AIRNOW,NA,NA
371010002_01,-78.4622,35.59095,127,America/New_York,US,NC,JOHNSTON,North Carolina DEQ - Division of Air Quality,Johnston,"Raleigh-Cary, NC",NA,371010002,01,371010002,NA,AIRNOW,NA,NA
370210034_01,-82.5844,35.6062,640,America/New_York,US,NC,BDED,North Carolina DEQ - Division of Air Quality,Buncombe,"Asheville, NC",NA,370210034,01,370210034,NA,AIRNOW,NA,NA
440030002_01,-71.7197,41.615,NA,America/New_York,US,RI,W Greenwich,Rhode Island Dept. of Environmental Management,Kent,"Providence-New Bedford-Fall River, RI-MA",NA,440030002,01,440030002,NA,AIRNOW,NA,NA
530370002_01,-120.545,46.9936,500,America/Los_Angeles,US,WA,Ellensburg-Ruby St,Washington Department of Ecology,Chelan,"Ellensburg, WA",NA,530370002,01,530370002,NA,AIRNOW,NA,NA
530750006_01,-117.3685,47.2313,685,America/Los_Angeles,US,WA,Rosalia-Josephine St,Washington Department of Ecology,Whitman,"Pullman, WA",NA,530750006,01,530750006,NA,AIRNOW,NA,NA
530330017_01,-121.772697,47.4902,140,America/Los_Angeles,US,WA,North Bend-North Bend Way (SO),Washington Department of Ecology,King,"Seattle-Tacoma-Bellevue, WA",NA,530330017,01,530330017,NA,AIRNOW,NA,NA
421255200_01,-80.244,40.269,370,America/New_York,US,PA,Houston,Pennsylvania Dept. of Environmental Protection,Washington,NA,NA,421255200,01,421255200,NA,AIRNOW,NA,NA
420031376_01,-79.863572,40.437431,111,America/New_York,US,PA,Parkway East (Near Road),Allegheny County,Allegheny,"Pittsburgh, PA",NA,420031376,01,420031376,NA,AIRNOW,NA,NA
340190001_01,-74.806755,40.515251,45,America/New_York,US,NJ,Flemington,New Jersey Dept. of Environmental Protection,Hunterdon,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,340190001,01,340190001,NA,AIRNOW,NA,NA
160050015_01,-112.460297,42.876701,NA,America/Boise,US,ID,Pocatello Garrett and Gould,Idaho Department of Environmental Quality,Ada,"Pocatello, ID",NA,160050015,01,160050015,NA,AIRNOW,NA,NA
330150014_01,-70.748017,43.075371,4,America/New_York,US,NH,Portsmouth,New Hampshire Dept. of Environmental Services,Rockingham,"Boston-Cambridge-Quincy, MA-NH",NA,330150014,01,330150014,NA,AIRNOW,NA,NA
360652001_01,-75.225,43.0994,NA,America/New_York,US,NY,Utica,New York Dept. of Environmental Conservation,Oneida,"Utica-Rome, NY",NA,360652001,01,360652001,NA,AIRNOW,NA,NA
530770005_01,-119.9981,46.32033,218,America/Los_Angeles,US,WA,Sunnyside-S 16th,Washington Department of Ecology,Yakima,NA,NA,530770005,01,530770005,NA,AIRNOW,NA,NA
530770009_01,-120.512283,46.594952,326,America/Los_Angeles,US,WA,Yakima-4th Ave,Washington Department of Ecology,Yakima,"Yakima, WA",NA,530770009,01,530770009,NA,AIRNOW,NA,NA
230031011_01,-68.016195,46.682299,NA,America/New_York,US,ME,Presque Isle Riverside,Maine Dept. of Environmental Protection,Aroostook,NA,NA,230031011,01,230031011,NA,AIRNOW,NA,NA
000103904_01,-128.3825,54.0403,NA,America/Vancouver,CA,BC,KITIMAT WHITESAIL,British Columbia Ministry of Environment,British Columbia,NA,NA,000103904,01,000103904,NA,AIRNOW,NA,NA
840060731026_01,-117.142665,32.710177,NA,America/Los_Angeles,US,CA,San Diego - Sherman Elementary School,San Diego APCD,San Diego,"San Diego-Carlsbad-San Marcos, CA",NA,840060731026,01,840060731026,NA,AIRNOW,NA,NA
130210012_01,-83.5447,32.8031,NA,America/New_York,US,GA,Macon Forestry,Georgia Department of Natural Resources,Bibb,"Macon, GA",NA,130210012,01,130210012,NA,AIRNOW,NA,NA
840450190021_01,-79.956983,32.836602,NA,America/New_York,US,SC,SPA-Irving St.,South Carolina DHEC,Charleston,NA,NA,840450190021,01,840450190021,NA,AIRNOW,NA,NA
150012020_01,-155.778137,19.117561,70,Pacific/Honolulu,US,HI,Ocean View,Hawaii State Dept. of Health,Hawaii,"Hilo, HI",NA,150012020,01,150012020,NA,AIRNOW,NA,NA
010970003_01,-88.0875,30.7697,NA,America/Chicago,US,AL,CHICK.,Alabama Department of Environmental Management,Mobile,"Mobile, AL",NA,010970003,01,010970003,NA,AIRNOW,NA,NA
480271045_01,-97.431158,31.122527,195,America/Chicago,US,TX,Temple Georgia C1045,Texas Commission on Environmental Quality,Bell,"Killeen-Temple-Fort Hood, TX",NA,480271045,01,480271045,NA,AIRNOW,NA,NA
481410044_01,-106.455,31.7656,1122,America/Denver,US,TX,Chamizal C41,Texas Commission on Environmental Quality,El Paso,"El Paso, TX",NA,481410044,01,481410044,NA,AIRNOW,NA,NA
